L1=0,L2=0,N=464
0X1.1F754CEA7894DP+4	0X1.75C2D3F403FA8P+1	-0X1.4AF4FAE8EA09FP-1	-0X1.94AEFC1556C8EP-2	0X1.ACEFCBFF309C6P-3	-0X1.490C24F699978P-2	-0X1.6F174A368CAA8P-2	-0X1.B91D65BA75762P+1	-0X1.24520D21248CCP+1	-0X1.4F2AD6566796FP+2	
0X1.748D3ECE50767P+2	0X1.475D09CB65FEEP-6	-0X1.EB71417535398P-2	0X1.8A2A7369A8A51P-5	0X1.F1B516E57E3FCP-4	-0X1.11730FC4D0E17P-5	-0X1.18D055FEA7B98P-4	-0X1.C736E194DC74P-1	-0X1.1D011CF9A3301P-1	-0X1.0134F5F04FC08P+0	
0X1.748D9A80EA70BP+2	0X1.A27B52235A12P-3	0X1.B89966466B5A6P-2	-0X1.41701475A13B7P-4	0X1.064B95ED9777BP-5	-0X1.234FC52A0DD37P-6	-0X1.E16134BA7713AP-5	-0X1.DAA612D5C1388P-1	-0X1.07C4AA67A652CP-1	-0X1.021C642F79B76P+0	
0X1.30EE3427D6A6EP+3	0X1.4FC8116B508D8P-4	0X1.EEC2128AB858AP-1	-0X1.DC6CA96EDD572P-4	-0X1.F290BCD857E05P-3	-0X1.A24B7AA22548DP-7	-0X1.060229F540C4CP-3	-0X1.75EEF178E4B42P+1	-0X1.9B29551CB7C9BP+0	-0X1.93267331E8F44P+1	
0X1.75A1F583B8B09P+3	-0X1.46DC1973B018CP-1	-0X1.22D5C476FBDBEP+0	0X1.C8939F36B8856P-3	0X1.9FCD3DCAD8AA2P-1	-0X1.5875804A7935P-3	-0X1.0F2A6B9958B84P-2	-0X1.7FCEAE5E08E7AP+4	-0X1.73AAD129EC62DP+4	-0X1.871BA4D879553P+4	
0X1.E0CC5DD9788EDP+1	-0X1.1BF816801E17CP-2	0X1.0DC4553EA0084P-3	0X1.EBC3FBE881378P-6	-0X1.073A2AA35FE21P-4	-0X1.A2B1B35E49F6CP-6	-0X1.69D8F2082F17DP-4	-0X1.138AFB0964058P+0	-0X1.6EAEB226EDAD6P-2	-0X1.444AFBBA9A78EP+0	
0X1.D7B76E69DB02CP+2	0X1.37AF2CBB14F56P+0	-0X1.13FE588A0CAA9P-2	-0X1.5178536801C49P-3	0X1.253FE22A6348EP-3	-0X1.788915B0610BCP-3	-0X1.C00B3B68AB005P-3	-0X1.90DEF6A81066FP+2	-0X1.5F583E3505558P+2	-0X1.D15908E57A79AP+2	
0X1.BE3C5AB5B6A4CP+4	-0X1.3EC9BA50F21B9P-2	0X1.72057F58F1FCCP+1	-0X1.09B6C60BA4E7CP-2	-0X1.1E638FA3F2EE4P-1	0X1.3CC6F1677CF9P-4	-0X1.7962263674AEDP-2	-0X1.8C530B76BAD96P+6	-0X1.7AC4969C76498P+6	-0X1.8BC883B7DE418P+6	
0X1.30EDC39B14BDCP+3	-0X1.32E43A91837CAP-2	-0X1.D6128E1575A9EP-1	0X1.2A8E65440168FP-3	0X1.3E3FC3D692EB2P-1	-0X1.4EF6FCC728DA1P-3	-0X1.C7EBDF2CCB0E6P-3	-0X1.46F92467A6A1EP+1	-0X1.00E6718A2C85AP+1	-0X1.8EC87F5F58CF6P+1	
0X1.0CB40D823E62FP+2	-0X1.008D18335269EP-2	0X1.C6569F94A0ADEP-5	0X1.15C6D5A7AEC3FP-5	0X1.55693332EFD5BP-4	-0X1.089376F59FDC6P-5	-0X1.28BC02B66A7A2P-4	-0X1.71B86495935B3P-1	-0X1.42F178C9088ECP-2	-0X1.B670AA84396DEP-1	
0X1.BE3C57E820348P+4	-0X1.67C48874B506CP+0	-0X1.415F9B6C5510EP+1	0X1.F79ECD0609D4AP-2	0X1.EF3F3E89F056FP+0	-0X1.6E9C9E0510DFP-2	-0X1.4865DFD254EBAP-1	-0X1.881811F6AC19CP+6	-0X1.7F64398182F26P+6	-0X1.8B63C7E19A344P+6	
0X1.7455C39419A54P+4	0X1.E4C9312466678P+1	-0X1.AD460887A1512P-1	-0X1.06723965222C8P-1	0X1.DAC29403E6151P-2	-0X1.28A61C2149FDCP-1	-0X1.64B2711605B9P-1	-0X1.74F1924390ACEP+4	-0X1.4D00767F692BP+4	-0X1.A7985D922BF4BP+4	
0X1.B6AC9F8CF8E76P+2	0X1.05F037A974D28P-1	-0X1.AF328F0455388P-2	-0X1.29B10D1151CB9P-5	0X1.247C636FD8804P-2	-0X1.B72742EC6FABP-4	-0X1.3E9547C9DD11P-3	-0X1.4EC68C5905A8CP+0	-0X1.84D834F78B8B4P-1	-0X1.C1A0959F40F8EP+0	
0X1.15CCC2777EF66P+2	0X1.808C438024043P-2	0X1.394AFEB9300D6P-3	-0X1.378BEB57CC1C6P-4	-0X1.360FE38BFBE28P-1	-0X1.B6AE11E54CD65P-6	-0X1.15BDC4D841B81P-3	-0X1.7C382FF606A17P+0	0X1.BF35D11B0307EP-4	-0X1.055E472C65826P+1	
0X1.B6AD75D82E51AP+2	0X1.430C89FEE745P-1	0X1.58692D20A321BP-3	-0X1.E48A98209A2ECP-4	-0X1.B566556CBF242P-7	-0X1.C362232D3E16EP-5	-0X1.F71DFB87D231P-4	-0X1.6F3D3DF108D68P+0	-0X1.3DE615225BB88P-1	-0X1.C4A5D9D012B1DP+0	
0X1.0A4C5A327C377P+4	0X1.4C3982C42EB74P+1	-0X1.262EA2B4789ACP-1	-0X1.67B5AACFC5283P-2	0X1.664746392C46P-2	-0X1.A2D5A91372ABEP-2	-0X1.0291832E4B496P-1	-0X1.8EBAB3DBC36DP+4	-0X1.70D9D4D64BFF6P+4	-0X1.B2388E1AA13E1P+4	
0X1.7DD1E32F1FFDBP+3	0X1.067804B721FF2P+1	-0X1.D0D3036CBB27P-2	-0X1.1C2EEDA7A005EP-2	0X1.6AEB571DB09E1P-3	-0X1.10401782BA527P-2	-0X1.321355D1C0575P-2	-0X1.A4E2720964B38P+1	-0X1.276FB664D708DP+1	-0X1.3115C83D47631P+2	
0X1.15CAE4D262164P+2	0X1.22CCC19627DC5P-2	-0X1.322548F6083D9P-2	-0X1.B0853B0265314P-7	0X1.E7CDE29B65392P-1	-0X1.319062A5A509P-2	-0X1.3989E54B6111AP-2	-0X1.A609EC118866P-1	-0X1.39E889D241834P-1	-0X1.FAFF1E34EF611P+0	
0X1.44F15ABE49C72P+1	-0X1.1F655A55E79AP-3	0X1.921B430BDE522P-5	0X1.17A244D41EC6DP-6	0X1.F7711A1F6AACCP-3	-0X1.FE278936F99C5P-5	-0X1.780CF3400369AP-4	-0X1.8CCDD58874371P+0	-0X1.4875999693E41P+0	-0X1.C1B62BCA1C8D6P+0	
0X1.ED38A317A8F35P+2	0X1.7E7C66FAE92AP-5	0X1.59E175D0FF6B2P-1	-0X1.462A30FA74CEP-4	-0X1.3A5799E601A08P-2	0X1.06CF2895BF0FCP-8	-0X1.7E9AAB782AEDP-4	-0X1.523269E676724P+2	-0X1.08A1BBC2643B8P+2	-0X1.5D3356EC3EA62P+2	
0X1.EDA68E99B0F94P+2	0X1.15410BADA2152P-2	0X1.23E84EA91549P-1	-0X1.A9EB9DCC4155AP-4	0X1.5B8DBDF319A19P-5	-0X1.820070819FD86P-6	-0X1.3EECED56E148CP-4	-0X1.3A774F9A7D51P+0	-0X1.5D8164119C5FCP-1	-0X1.56025BCF0F712P+0	
0X1.BCEE7E08A2FE8P+3	-0X1.5D1DBC08D150FP-3	0X1.8F153B5BB0429P+0	-0X1.1DBDB97F027CEP-3	-0X1.65A06D3BD48C2P-2	0X1.E1AF21EF6101EP-6	-0X1.5ED37B0C8C04P-3	-0X1.D1FABF7667944P+4	-0X1.B0D449A05D7B7P+4	-0X1.D2927D17BBF4CP+4	
0X1.ED37D6D261252P+2	-0X1.C0F5DA4F26526P-3	-0X1.4650DE3A55C3EP-1	0X1.A5CC8C739CB2AP-4	0X1.370D504CD73CP-1	-0X1.3E5710F24337BP-3	-0X1.8C4AD8FAB50D2P-3	-0X1.395F8C4935B62P+2	-0X1.23C21F06C1D4DP+2	-0X1.5AE41407FDB87P+2	
0X1.EDA61518BB288P+2	0X1.B1C5A8856E31AP-6	-0X1.45979F0AD6F76P-1	0X1.0524EBDB9F70CP-4	0X1.49BE330053A3AP-3	-0X1.6A55622099C6EP-5	-0X1.7417761CC100BP-4	-0X1.2D9720B5B48EAP+0	-0X1.79A4F1365EFCAP-1	-0X1.54CFB3B76670EP+0	
0X1.BCEE7B94660E5P+3	-0X1.853BB240891CDP-1	-0X1.5A558050055E8P+0	0X1.0FDA0B034926AP-2	0X1.EF25C9D41B424P-1	-0X1.9A30D8D24BF7CP-3	-0X1.42E9471389A7BP-2	-0X1.C90C4111F4B05P+4	-0X1.BA9753FA098CCP+4	-0X1.D1BDDD39CCE7FP+4	
0X1.C59C675931772P+2	0X1.07A67675FEB41P+0	-0X1.D2E88C1CF769EP-3	-0X1.1D769F0166EBCP-3	0X1.E8BBADC0BCB06P-5	-0X1.766BFBC5D9883P-4	-0X1.A1E587900531CP-4	-0X1.1567B52B08C05P+0	-0X1.81507B8CF9761P-1	-0X1.97CDEF1204D79P+0	
0X1.44F162685A6FCP+1	-0X1.2DB668F6EF481P-3	0X1.DE3DF315CC6DP-7	0X1.663545EA592A9P-6	-0X1.3F0B742F48C28P-4	-0X1.7E54B19008498P-8	-0X1.CDD936B601722P-5	-0X1.AFF304B528CF5P+0	-0X1.220C5D4EB63C5P+0	-0X1.C4FA996247EB6P+0	
0X1.061BB9B8F7439P+3	0X1.EEADFC92131DFP-1	-0X1.0263340DE0CDDP-1	-0X1.984F3EF1BB5E5P-4	0X1.10436DA4CA1F6P-1	-0X1.FDEF1418EFDB6P-3	-0X1.301B3F308BCA6P-2	-0X1.2160FF7BC2017P+1	-0X1.7B50C0FC1201P+0	-0X1.B2F12F312DA94P+1	
0X1.A66EC62C1809EP+0	0X1.C0F85119CEEP-4	-0X1.F627098AB7FP-12	-0X1.1CAC82EC35081P-6	0X1.C3CE5F49C8BA1P-3	-0X1.CB47EE58DAF9FP-5	-0X1.05F34201A8E0FP-4	-0X1.84598B5D597F3P+1	-0X1.7BE65EC2EE526P+1	-0X1.9C79FE04CC746P+1	
0X1.A67106AE22688P+0	0X1.9B330131E2F3AP-4	-0X1.78DDC04B56346P-5	-0X1.6A00E9E1DF84DP-7	-0X1.0D3E0929FE8FFP-3	0X1.5D6B245827FD6P-8	-0X1.A07A4249D7BCCP-6	-0X1.977867A1FACEEP+1	-0X1.670505F7A9692P+1	-0X1.9E430B4A0D8F4P+1	
0X1.061C654BCD40AP+3	0X1.14343B3E5132AP+0	0X1.A973204122DCEP-5	-0X1.6AB3B253A7CD2P-3	-0X1.EE8C02B129921P-4	-0X1.1501E9D68C836P-3	-0X1.CDF026E3C5298P-3	-0X1.44CDBA23DBBE7P+1	-0X1.2DE55F1B790BBP+0	-0X1.B63D2A817201AP+1	
0X1.E907EA1DEF43FP+1	0X1.0D410A2E065C6P-5	0X1.8CBBA9842694CP-2	-0X1.7E0824D84E07AP-5	-0X1.8FC9383F49BD9P-4	-0X1.4F6B540C7C67AP-8	-0X1.A431E4E77FC26P-5	-0X1.2BD8D4CD4B0F9P+0	-0X1.49B2FDB6B6DEBP-1	-0X1.434671B7332E2P+0	
0X1.E907359D9A225P+1	-0X1.EC2D08F4413C4P-4	-0X1.78F0368DAE17AP-2	0X1.DECEE8CD4D6ECP-5	0X1.FE63FBBBC4957P-3	-0X1.0C996239FEBB6P-4	-0X1.6D97482FA298AP-4	-0X1.0630E0475ADF2P+0	-0X1.9C00A4B3A9114P-1	-0X1.3FC5FD12860CFP+0	
0X1.06110CF280AB1P+4	-0X1.791228079C614P-3	0X1.9384CAE141432P+0	-0X1.1D16643CA267BP-3	-0X1.FE5996433BF9AP-3	0X1.BC0E09CB908E6P-5	-0X1.D6C183943D50EP-3	-0X1.7A54F88DCAE4P+6	-0X1.6F8EB33D64753P+6	-0X1.7994B29AADD28P+6	
0X1.06110B158B6F5P+4	-0X1.8F0FC50784A1FP-1	-0X1.5CE89397B4CP+0	0X1.1413BB5DE2FE9P-2	0X1.20A5E4B1D963AP+0	-0X1.7D67F952F816EP-3	-0X1.859A4D82EA0F2P-2	-0X1.77FF228B208D8P+6	-0X1.721C15443D958P+6	-0X1.795D115BA74B3P+6	
0X1.09802D03ED183P+4	-0X1.799574A29FE2DP-3	0X1.A33F0A05EEEAEP+0	-0X1.2A749E14B2B5DP-3	-0X1.1E1C0E85224FDP-2	0X1.AA7A785F293F9P-5	-0X1.D3C9631CB5302P-3	-0X1.454C09CC075AAP+6	-0X1.3A8830130B1BCP+6	-0X1.44AE1C0AC8FCCP+6	
0X1.09802B352B048P+4	-0X1.9B5FA64986672P-1	-0X1.6B4238D48B37AP+0	0X1.1E20D89DB5044P-2	0X1.2557E71766FA2P+0	-0X1.931665411DD58P-3	-0X1.8990730DE3B96P-2	-0X1.42E11E8F3680FP+6	-0X1.3D2C9F6C3D34P+6	-0X1.447486D5AC802P+6	
0X1.FEDB8BEBD5591P+0	-0X1.2DB903D9B8DE8P-3	0X1.1EA1F4506E26BP-4	0X1.054158F516B5AP-6	-0X1.17AF1EA9E1D5EP-5	-0X1.BCDEE730B75EBP-7	-0X1.807850E9F53B6P-5	-0X1.24C50BDEF07B9P-1	-0X1.859B733CFE6AEP-3	-0X1.58914B15FDEE4P-1	
0X1.BE1C933579E84P+2	-0X1.4CCAD25BB252BP-4	0X1.494ADDC43ADBFP-1	-0X1.C94FD25EB585AP-5	-0X1.675940BE0CC51P-4	0X1.980F2505D9E6DP-6	-0X1.9C9EDD7988B21P-4	-0X1.A780F31BDC7DP+5	-0X1.9E2470060D8B4P+5	-0X1.A6AC80683A10EP+5	
0X1.FEDB8019C9A0AP+0	-0X1.4B632887458D1P-3	-0X1.950A397B6934P-10	0X1.A83BBF167D1B1P-6	0X1.3C9E9AF0C0457P-3	-0X1.7CBEEFAADCC7P-5	-0X1.14DB3DBBE10F2P-4	-0X1.F792A15DE6C85P-2	-0X1.1C6297F8F9A6P-2	-0X1.54C209CC2DC1P-1	
0X1.B0ACBA980153AP+3	-0X1.8606B7E824B3EP-3	0X1.9C748D992A9BCP+0	-0X1.22AAE43AAC23EP-3	-0X1.8B15A63FB0C6AP-2	0X1.584217B5ECE94P-6	-0X1.44827A41489AAP-3	-0X1.2998A23CD29E5P+4	-0X1.0ABBC21E789C1P+4	-0X1.2B6C5C2B1D4FFP+4	
0X1.B0ACB8834FE4EP+3	-0X1.98F3CBD8F2942P-1	-0X1.646456A5A576CP+0	0X1.1A6BCE84C23FAP-2	0X1.E07D4E14BFB1EP-1	-0X1.AE10ECA9749ADP-3	-0X1.36A852A2F634EP-2	-0X1.209C4A1FA7638P+4	-0X1.148DEDCCB57D4P+4	-0X1.2A967A5689943P+4	
0X1.505A1244F17E5P-1	-0X1.F9B30DD0E6156P-6	-0X1.B5BD9A8B2BF53P-5	0X1.5BF79E944FC59P-7	0X1.715FC93893906P-5	-0X1.D88CE66E934A7P-8	-0X1.F502B49D1CF46P-7	-0X1.142807C28771FP+2	-0X1.103FD285EFE0CP+2	-0X1.14EFF69BE62ABP+2	
0X1.BE1C8FCA7746CP+2	-0X1.4B635193B4B36P-2	-0X1.1B663B0019488P-1	0X1.C518475F6DF64P-4	0X1.E837B483E8BB3P-2	-0X1.2DE8C57C439ECP-4	-0X1.4CC69A5789F8BP-3	-0X1.A596ADA8BC0B6P+5	-0X1.A03C3DCAC4DCFP+5	-0X1.A67EDDBEAB57AP+5	
0X1.4AA78DB61C906P+3	0X1.8A48066B191ECP+0	-0X1.5D221663D7BFEP-2	-0X1.AAE6757E0184DP-3	0X1.CE9CDAB12E6B8P-3	-0X1.FDF0ED1E89BEEP-3	-0X1.4287F6518844AP-2	-0X1.62ED419C58DC6P+4	-0X1.4FC72A61292B7P+4	-0X1.7861943E8F855P+4	
0X1.3FD2B95E81DD6P+3	0X1.748FD7D17E633P+0	-0X1.49E6A168027D8P-2	-0X1.93624650B298DP-3	0X1.C68816C1D8369P-3	-0X1.E7AF0BE07E34CP-3	-0X1.37FE763BEC258P-2	-0X1.97120C18F4758P+4	-0X1.84512FAAF468DP+4	-0X1.AB84D984B283DP+4	
0X1.97FBB507DCD78P+2	0X1.C6EB080B73A38P-3	-0X1.87ABE005D88E6P-2	0X1.6C951364472FP-8	0X1.830B3275B6293P-1	-0X1.BF200A11D4D49P-3	-0X1.01C9DFE525571P-2	-0X1.96AA9D73F85EP+0	-0X1.38FB6C93630AFP+0	-0X1.3228E693A5161P+1	
0X1.505A14BFBBB1DP-1	-0X1.EB7DA3A02FB02P-8	0X1.FB5251F7BB0DCP-5	-0X1.63A7318CC930CP-8	-0X1.2B7627E68E09AP-7	0X1.2868E44FCAB07P-9	-0X1.329F97EB89BF2P-7	-0X1.15A0CE50D588BP+2	-0X1.0EA40BC55C1ACP+2	-0X1.15130736B9BFAP+2	
0X1.A40C0DFE40FC9P+1	0X1.170AA7AF55923P-1	-0X1.EE2D6EB1D84C4P-4	-0X1.2E20787092F87P-4	0X1.0268AC0876B2DP-4	-0X1.4F515F8BA535EP-4	-0X1.8D657C8A9FE9AP-4	-0X1.4EA3DB25872DEP+1	-0X1.22EF0B1994335P+1	-0X1.881F30BDFB154P+1	
0X1.2096829353136P+2	0X1.42BE19D5E2C09P-1	-0X1.1DC95AFCE7CDP-3	-0X1.5D716706AF086P-4	0X1.A3496C92E51C9P-4	-0X1.AEF5AA7CFB43AP-4	-0X1.18DB5B14C7238P-3	-0X1.E6773B4A49734P+3	-0X1.D540BA36D8825P+3	-0X1.F86F41F013F2EP+3	
0X1.A94158863A403P+0	-0X1.3727C3A8AF3FCP-6	0X1.402B6B6150844P-3	-0X1.C097DB6786C63P-7	-0X1.77C3170A0B4A1P-6	0X1.77E614C6C684FP-8	-0X1.841F72048A256P-6	-0X1.62DCE76A731CAP+3	-0X1.5A057D919B1CFP+3	-0X1.6227CC575BC15P+3	
0X1.E8DA304C3B42CP+2	0X1.8A9EC6FC16C96P-1	-0X1.5D6B27446183EP-3	-0X1.AB4534C87E2ACP-4	0X1.BE3128C9D8576P-6	-0X1.4C69D2F9EF745P-5	-0X1.76993C3FA2BFEP-5	-0X1.9B7B5C18CDD26P-1	-0X1.4E7535A276436P-1	-0X1.077BFEDB13E4P+0	
0X1.97FD3CBB4C85P+2	0X1.67CB3B732B368P-2	0X1.05AF5F28445DP-2	-0X1.54B6173328E42P-4	-0X1.A01B4B559AFE3P-2	-0X1.01883A8EE4AE4P-6	-0X1.FE0A270AF8796P-4	-0X1.0A6F07EB3818AP+1	-0X1.5E24FC6229527P-1	-0X1.3807780857D02P+1	
0X1.21DBA5EC9B187P+0	0X1.4AC277807EF19P-3	-0X1.24E2AC9B8A16DP-5	-0X1.661F914ED4546P-6	0X1.A0E1C026B10F5P-6	-0X1.B568814FEF28AP-6	-0X1.1A85B2BD68B07P-5	-0X1.AA359BDCDC991P+1	-0X1.990DF4E27CFA1P+1	-0X1.BC7F3889848DCP+1	
0X1.62AFFF0865A76P+0	0X1.CA9F8B8C831AP-7	-0X1.933D7909DC088P-3	0X1.3450E42E07DD8P-6	0X1.330D003C4EB34P-2	-0X1.ABB2B028FC02CP-4	-0X1.B055576668394P-4	-0X1.A4D178E2ED686P-1	-0X1.789DFE881E73FP-1	-0X1.3FCB15B0FD5EFP+0	
0X1.A94155613CF78P+0	-0X1.3F5E7B17B5C6DP-4	-0X1.14349CA238104P-3	0X1.B74CEE1738B3CP-6	0X1.D2E2D70CEBFE1P-4	-0X1.29DCF2ABA87P-6	-0X1.3CC324CA67A8CP-5	-0X1.61013F1D3F6ABP+3	-0X1.5C0D55665FD84P+3	-0X1.61FB87C062E6DP+3	
0X1.8F17D5A480F4P+1	-0X1.609EB70EA7386P-3	-0X1.3920525D9E9C7P-2	0X1.EC056B75FFB28P-5	0X1.BC1CC082529P-3	-0X1.74107955E8A7EP-5	-0X1.2132EB908E871P-4	-0X1.82B533BEFCCB4P+2	-0X1.76023931AE23P+2	-0X1.8AB49B05B85BP+2	
0X1.042F80824DEDBP+1	0X1.57F5D382C5A9DP-6	0X1.2051AC4B309BDP-3	-0X1.2D3E51406EBD1P-6	-0X1.09274EFA699B3P-4	0X1.17E4BF44A10CFP-8	-0X1.A366F14E004AP-6	-0X1.FA7AE4BB43F58P+1	-0X1.D1A34EE1FB756P+1	-0X1.FC5CEF1381841P+1	
0X1.9C7EAA69BADF1P+2	-0X1.3D99DDC351CA8P-4	0X1.28633721AB56BP-1	-0X1.95DDF3609C304P-5	-0X1.21A9339856C0BP-4	0X1.8978A11038B5AP-6	-0X1.83F90FD148BBP-4	-0X1.D3805531EA23P+5	-0X1.CABEFB33DC387P+5	-0X1.D2A0EA4C8E90EP+5	
0X1.9C7EA717E2486P+2	-0X1.2E66F4319682EP-2	-0X1.FC3F606E791EP-2	0X1.99A0055B8311CP-4	0X1.C13918432D3EDP-2	-0X1.0A31FF5332D5DP-4	-0X1.341A83E619FDDP-3	-0X1.D1C5E802D29C6P+5	-0X1.CCA27ADA9C77FP+5	-0X1.D277B8FAE9AA5P+5	
0X1.8F17D7CF51193P+1	-0X1.3E3ADEE7A1188P-5	0X1.68F7A6548D438P-2	-0X1.020F435FC50E2P-5	-0X1.47431DAC47C17P-4	0X1.A0CE61AF7C2E9P-8	-0X1.3861B7448F9B6P-5	-0X1.8AC30CB6B9DAEP+2	-0X1.6D34B647F9CB4P+2	-0X1.8B7455EE5B73EP+2	
0X1.3E5C3B374D8DAP-1	-0X1.4D40408AC555P-6	0X1.536EEE88CFF36P-6	0X1.0B7BABEEDBE22P-10	0X1.CC9796C15B1B9P-5	-0X1.7C98EB00A4E29P-7	-0X1.62255E454C78EP-6	-0X1.2B86D40475D9EP+0	-0X1.162D06DA4F563P+0	-0X1.337B0016A79ECP+0	
0X1.A5EA8982805B8P-1	0X1.B2499606511ACP-5	0X1.A80B783ED9BCDP-4	-0X1.3F62FFDFA5365P-6	-0X1.C4790BEC1901FP-4	-0X1.81754E17ECE1EP-7	-0X1.FE97622E5AEDEP-6	-0X1.39012848E4E05P-1	-0X1.36ECAEAEE939CP-2	-0X1.823CB9B5D0A47P-1	
0X1.042F11562A9D8P+1	-0X1.21E27775F875CP-5	-0X1.19C852F19B276P-3	0X1.4D25FF1542132P-6	0X1.3F78BFF6F4DA4P-3	-0X1.1878480AE3768P-5	-0X1.9793239BDCBCEP-5	-0X1.EE7EC3FC3EC4P+1	-0X1.DEBAED23DA1CEP+1	-0X1.FB3EE37E7FD31P+1	
0X1.B809E35B6877AP+2	-0X1.485E4CA3C8B84P-4	0X1.7E8EF6D3CBA9P-1	-0X1.12E9301600D82P-4	-0X1.45FC8259EDB86P-3	0X1.0CD3F7DA0BB05P-6	-0X1.64CF4B1C97681P-4	-0X1.1CE4159ECCDCP+4	-0X1.0C20A3C127F96P+4	-0X1.1CDA199BAE269P+4	
0X1.B809E0CBB7942P+2	-0X1.73ADA7B95C7B6P-2	-0X1.4C53AB43A1FDP-1	0X1.0447E690D72A6P-3	0X1.E98108CDF7FCP-2	-0X1.844A6CAC3A264P-4	-0X1.4132CA700605CP-3	-0X1.18914185A155BP+4	-0X1.10DA5AF09E2E2P+4	-0X1.1C732A429C159P+4	
0X1.62B3270464C3P+0	0X1.6D19A6F0B6753P-4	0X1.647D4547B445CP-3	-0X1.0C812A38A342EP-5	-0X1.7C637105388B2P-3	-0X1.440CD12A865A4P-6	-0X1.AD3F7ABC426AP-5	-0X1.07239D1483556P+0	-0X1.0563F7E23FF9BP-1	-0X1.44B477A4989DP+0	
0X1.154A4AECD386AP+1	0X1.EE802CAA1C2E4P-3	-0X1.49C4A8848A45DP-3	-0X1.5B0D5F224FC01P-6	0X1.C05953BFE42A7P-4	-0X1.1644446555B08P-4	-0X1.46229ED33F2CCP-4	-0X1.B1309667484B1P+0	-0X1.76B47C5D99BD1P+0	-0X1.0365561BA2E4CP+1	
0X1.A5E6C8692408EP-1	0X1.10C4423249858P-7	-0X1.DFA7ABBFF553DP-4	0X1.6EBE143F25C59P-7	0X1.6D3CCF8F5744FP-3	-0X1.FCBF664194CP-5	-0X1.01217685FFF9P-4	-0X1.F4906DF22492CP-2	-0X1.BFFCA525E46AP-2	-0X1.7C6510F2DA48AP-1	
0X1.21BDF768DBB59P+3	0X1.7EE422B80BED2P+0	-0X1.530BEBFBD05CAP-2	-0X1.9E915FF5BD464P-3	0X1.683EAECCBF022P-3	-0X1.CE8EE4075B9B8P-3	-0X1.13339D8039DD6P-2	-0X1.EC74099358399P+2	-0X1.AF9CC1D88104CP+2	-0X1.1DD48780B71E7P+3	
0X1.A524041DD09CP+2	0X1.1F71C4BA6050FP+0	-0X1.FD0EDB67F1FCAP-3	-0X1.373990927205CP-3	0X1.E190937B9A6CCP-4	-0X1.4CCB17707AC58P-3	-0X1.813C35DAC1A6AP-3	-0X1.C11DDFA31E2F4P+1	-0X1.6EEC901EF58E9P+1	-0X1.19F7AABC793D6P+2	
0X1.154B120E100B6P+1	0X1.21F5AAFF584EAP-2	0X1.6FACD758CC995P-5	-0X1.9820611AD547CP-5	-0X1.120D66C3A3D7CP-8	-0X1.8A44E3AA779AEP-5	-0X1.132F7A68C86D6P-4	-0X1.BD88671B6F7FCP+0	-0X1.6939810741333P+0	-0X1.03F8DBC44A6C9P+1	
0X1.3E5C3F85989FBP-1	-0X1.B4438FB5AB12P-6	-0X1.5223BD708CF5AP-7	0X1.5DB6354DE4654P-8	-0X1.328E1B1BE967AP-7	-0X1.6BFF5F69FD6EP-13	-0X1.D921BD302465DP-7	-0X1.32A5782B0D96FP+0	-0X1.0E64F9C5F7785P+0	-0X1.34247BEFB3949P+0	
0X1.14E0E99C46DD6P+2	0X1.2CB6B8F69396AP-1	-0X1.0A47C6C0CA4B3P-3	-0X1.4597780D56ECP-4	0X1.9756C0827A57BP-4	-0X1.9715188B18F5P-4	-0X1.0C98258FE3AC4P-3	-0X1.1B1DDDB1697F9P+4	-0X1.12C82C2C69BB3P+4	-0X1.2392282FBDCA2P+4	
0X1.541A5AFE6FE21P+2	-0X1.E2BE820D017F6P-5	0X1.0ED8280A78D62P-1	-0X1.826F2CED38938P-5	-0X1.7AB2F9F02A13EP-4	0X1.0BD5C241F3CF8P-6	-0X1.298F8922FEBAFP-4	-0X1.89F52E4CC0C96P+4	-0X1.7C3C92C53605DP+4	-0X1.893B67DF7D13AP+4	
0X1.541A58B6277E7P+2	-0X1.092C89BA3C3BCP-2	-0X1.D59EE0E20984CP-2	0X1.716FFE172667EP-4	0X1.781F215796C05P-2	-0X1.05DD3FA3F374FP-4	-0X1.F796BFE7006FP-4	-0X1.86D6954F19E83P+4	-0X1.7FA5635BF6DCP+4	-0X1.88F11C074EBB1P+4	
0X1.92F4FA17EDAFP+2	-0X1.9A1B2AB1AA758P-4	0X1.917BCEF1E173AP-1	-0X1.1616E84764706P-4	-0X1.880231A92AF7AP-3	0X1.D2C54C3FD80D8P-8	-0X1.2627A78289929P-4	-0X1.971B102B0A09P+2	-0X1.5F40F7E0A737EP+2	-0X1.9C11577A7AA41P+2	
0X1.02A0F077288A4P+2	-0X1.9FC924FB1FCC1P-5	0X1.680AE90E055DCP-2	-0X1.E37F7236F8591P-6	-0X1.2ED0C0C8D4CC3P-5	0X1.019B19761590BP-6	-0X1.EF28155F3F3FFP-5	-0X1.6B054AEE498AAP+5	-0X1.65778BDD13B72P+5	-0X1.6A6685B53B7BP+5	
