L1=0,L2=0,N=449
x=0X1.6DCEF7AB9DA8EP+1,y=-0X1.E1E14D47F6718P+0,z=-0X1.8F92B43A56EE8P-3,eta=0X1.9AD31FCD24E16P-2,c=0X1.DC107B5A5667FP-2,bound=0X1.DF9FD4P-6,density=0X1.E83474C9B0896P-4;
x=0X1.935361043AD1CP+1,y=-0X1.3D3D84A28A731P+1,z=-0X1.6C8AB7FE0D81EP-3,eta=0X1.3C499285A921DP+3,c=0X1.19993852236DDP-1,bound=0X1.C9FFDCP-6,density=-0X1.B6F860B998941P-3;
x=0X1.935361043AD1BP+1,y=-0X1.3D3D84A28A73P+1,z=-0X1.6C8AB7FE0D81EP-3,eta=0X1.34ECA38327675P+8,c=0X1.FE3E36881CF6DP-3,bound=0X1.C9536CP-6,density=0X1.1DFD294FF5024P+0;
x=0X1.DBF9519ED0937P+1,y=0X1.4B7A27B03FE4P-2,z=-0X1.22AD0F8FE2E0BP-1,eta=0X1.34ECA38327675P+8,c=0X1.FE3E36881CF6DP-3,bound=0X1.C8EEE2P-6,density=0X1.1DBE4A5310AECP+0;
x=0X1.DBF9519ED0939P+1,y=0X1.4B7A27B03FE41P-2,z=-0X1.22AD0F8FE2E0CP-1,eta=0X1.3C499285A921DP+3,c=0X1.19993852236DDP-1,bound=0X1.C50BFAP-6,density=-0X1.B2392C6C60D0BP-3;
x=0X1.8501F71CAB4FEP+1,y=-0X1.201F05E27481FP+1,z=-0X1.79E93F64D0625P-3,eta=0X1.0D1E75360D025P+0,c=0X1.A484FD63C6D1AP-2,bound=0X1.BBEC12P-6,density=0X1.456B85B81929EP-3;
x=0X1.2BF00351DE785P+1,y=-0X1.ABE7345C4F96EP-1,z=-0X1.CD1440A9B778FP-3,eta=0X1.3F8D78811B1DAP+7,c=0X1.8061E1F44434BP-3,bound=0X1.9D0742P-6,density=0X1.22C21AAC324AEP+0;
x=0X1.935361043AD1DP+1,y=-0X1.3D3D84A28A731P+1,z=-0X1.6C8AB7FE0D81EP-3,eta=0X1.A95A5CA29845DP+4,c=0X1.6C7E067236F52P-1,bound=0X1.853E3P-6,density=-0X1.711C750E02484P-3;
x=0X1.DBF9519ED0939P+1,y=0X1.4B7A27B03FE41P-2,z=-0X1.22AD0F8FE2E0CP-1,eta=0X1.A95A5CA29845DP+4,c=0X1.6C7E067236F52P-1,bound=0X1.807FC4P-6,density=-0X1.6C9CDAE1EDB02P-3;
x=0X1.935361043AD1CP+1,y=-0X1.3D3D84A28A731P+1,z=-0X1.6C8AB7FE0D81EP-3,eta=0X1.29532A497FA5DP+2,c=0X1.D04DF282AD70DP-2,bound=0X1.7F712EP-6,density=-0X1.711C750E02484P-3;
x=0X1.DBF9519ED0937P+1,y=0X1.4B7A27B03FE41P-2,z=-0X1.22AD0F8FE2E0CP-1,eta=0X1.29532A497FA5DP+2,c=0X1.D04DF282AD70DP-2,bound=0X1.7AC4DCP-6,density=-0X1.6C9CDAE1EDB02P-3;
x=0X1.2BF00351DE786P+1,y=-0X1.ABE7345C4F96EP-1,z=-0X1.CD1440A9B778FP-3,eta=0X1.7243A53B8E4B9P+5,c=0X1.9EC385DA50A71P-4,bound=0X1.67162AP-6,density=0X1.57BBA919CA796P-1;
x=0X1.2BF00351DE786P+1,y=-0X1.ABE7345C4F96EP-1,z=-0X1.CD1440A9B778FP-3,eta=0X1.7243A53B8E4B9P+5,c=0X1.9EC385DA50A71P-4,bound=0X1.67162AP-6,density=0X1.57BBA919CA796P-1;
x=0X1.935361043AD1CP+1,y=-0X1.3D3D84A28A731P+1,z=-0X1.6C8AB7FE0D81EP-3,eta=0X1.50F0A3D70A3D7P+6,c=0X1.02FB102A5D7DAP-3,bound=0X1.204542P-6,density=0X1.00A6BB5996002P-1;
x=0X1.DBF9519ED0938P+1,y=0X1.4B7A27B03FE41P-2,z=-0X1.22AD0F8FE2E0CP-1,eta=0X1.50F0A3D70A3D7P+6,c=0X1.02FB102A5D7DAP-3,bound=0X1.1FE392P-6,density=0X1.004FC24428222P-1;
x=0X1.935361043AD1CP+1,y=-0X1.3D3D84A28A732P+1,z=-0X1.6C8AB7FE0D81EP-3,eta=0X1.6EDC3DEE78184P+5,c=0X1.7D997DD93B768P-4,bound=0X1.13827EP-6,density=0X1.1DFD294FF5024P+0;
x=0X1.DBF9519ED0938P+1,y=0X1.4B7A27B03FE41P-2,z=-0X1.22AD0F8FE2E0CP-1,eta=0X1.6EDC3DEE78184P+5,c=0X1.7D997DD93B768P-4,bound=0X1.1345ECP-6,density=0X1.1DBE4A5310AECP+0;
x=0X1.2BF00351DE787P+1,y=-0X1.ABE7345C4F96DP-1,z=-0X1.CD1440A9B778EP-3,eta=0X1.3CBAB21815A07P+2,c=0X1.B55DA628AC547P-2,bound=0X1.116D1P-6,density=-0X1.1BDEB9FEDCEB4P-3;
x=0X1.2BF00351DE786P+1,y=-0X1.ABE7345C4F96EP-1,z=-0X1.CD1440A9B778EP-3,eta=0X1.B0660A2014728P+3,c=0X1.170A18834DFCBP-1,bound=0X1.0B3FDCP-6,density=-0X1.17835DB44A778P-3;
x=0X1.2BF00351DE786P+1,y=-0X1.ABE7345C4F96EP-1,z=-0X1.CD1440A9B778FP-3,eta=0X1.35F22D0E56042P+8,c=0X1.BBEC176D1CA77P-4,bound=0X1.DDD34CP-7,density=0X1.57BBA919CA796P-1;
x=0X1.2BF00351DE786P+1,y=-0X1.ABE7345C4F96FP-1,z=-0X1.CD1440A9B778FP-3,eta=0X1.4F6D5CFAACD9FP+5,c=0X1.72655640C202P-4,bound=0X1.DB4072P-7,density=0X1.F0FEC2B8A4EBBP-2;
x=0X1.935361043AD1CP+1,y=-0X1.3D3D84A28A732P+1,z=-0X1.6C8AB7FE0D81FP-3,eta=0X1.2B4BC6A7EF9DBP+9,c=0X1.0A4A3D297D5CEP-3,bound=0X1.CBB21AP-7,density=0X1.44F12457F0595P-1;
x=0X1.DBF9519ED0938P+1,y=0X1.4B7A27B03FE41P-2,z=-0X1.22AD0F8FE2E0CP-1,eta=0X1.2B4BC6A7EF9DBP+9,c=0X1.0A4A3D297D5CEP-3,bound=0X1.CB7128P-7,density=0X1.44C33B7ED9C6BP-1;
x=0X1.2BF00351DE786P+1,y=-0X1.ABE7345C4F96EP-1,z=-0X1.CD1440A9B778FP-3,eta=0X1.27D4F15E7C8D2P+1,c=0X1.0C20F855F30CFP-2,bound=0X1.8F518EP-7,density=-0X1.17835DB44A778P-3;
